vegetation	frequency
250	0
750	0
1250	0.08984375
1750	0.28515625
2250	0.453125
2750	0.0625
3250	0.0234375
3750	0.0234375
4250	0.02734375
4750	0.0078125
5250	0.02734375
5750	0
6250	0
6750	0
7250	0
7750	0
8250	0
