name	2012-01-01	2012-01-08	2012-01-15	2012-01-22	2012-01-29	2012-02-05	2012-02-12	2012-02-19	2012-02-26	2012-03-04	2012-03-11	2012-03-18	2012-03-25	2012-04-01	2012-04-08	2012-04-15	2012-04-22	2012-04-29	2012-05-06	2012-05-13	2012-05-20	2012-05-27	2012-06-03	2012-06-10	2012-06-17	2012-06-24	2012-07-01	2012-07-08	2012-07-15	2012-07-22	2012-07-29	2012-08-05	2012-08-12	2012-08-19	2012-08-26	2012-09-02	2012-09-09	2012-09-16	2012-09-23	2012-09-30	2012-10-07	2012-10-14	2012-10-21	2012-10-28	2012-11-04	2012-11-11	2012-11-18	2012-11-25	2012-12-02	2012-12-09	2012-12-16	2012-12-23	2012-12-30	2013-01-06	2013-01-13	2013-01-20	2013-01-27	2013-02-03	2013-02-10	2013-02-17	2013-02-24	2013-03-03	2013-03-10	2013-03-17	2013-03-24	2013-03-31	2013-04-07	2013-04-14	2013-04-21	2013-04-28	2013-05-05	2013-05-12	2013-05-19	2013-05-26	2013-06-02	2013-06-09	2013-06-16	2013-06-23	2013-06-30	2013-07-07	2013-07-14	2013-07-21	2013-07-28	2013-08-04	2013-08-11	2013-08-18	2013-08-25	2013-09-01	2013-09-08	2013-09-15	2013-09-22	2013-09-29	2013-10-06	2013-10-13	2013-10-20	2013-10-27	2013-11-03	2013-11-10	2013-11-17	2013-11-24	2013-12-01	2013-12-08	2013-12-15	2013-12-22	2013-12-29	2014-01-05	2014-01-12	2014-01-19	2014-01-26	2014-02-02	2014-02-09	2014-02-16	2014-02-23	2014-03-02	2014-03-09	2014-03-16	2014-03-23	2014-03-30	2014-04-06	2014-04-13	2014-04-20	2014-04-27	2014-05-04	2014-05-11	2014-05-18	2014-05-25	2014-06-01	2014-06-08	2014-06-15	2014-06-22	2014-06-29	2014-07-06	2014-07-13	2014-07-20	2014-07-27	2014-08-03	2014-08-10	2014-08-17	2014-08-24	2014-08-31	2014-09-07	2014-09-14	2014-09-21	2014-09-28	2014-10-05	2014-10-12	2014-10-19	2014-10-26	2014-11-02	2014-11-09	2014-11-16	2014-11-23	2014-11-30	2014-12-07	2014-12-14	2014-12-21	2014-12-28	2015-01-04	2015-01-11	2015-01-18	2015-01-25	2015-02-01	2015-02-08	2015-02-15	2015-02-22	2015-03-01	2015-03-08	2015-03-15	2015-03-22	2015-03-29	2015-04-05	2015-04-12	2015-04-19	2015-04-26	2015-05-03	2015-05-10	2015-05-17	2015-05-24	2015-05-31	2015-06-07	2015-06-14	2015-06-21	2015-06-28	2015-07-05	2015-07-12	2015-07-19	2015-07-26	2015-08-02	2015-08-09	2015-08-16	2015-08-23	2015-08-30	2015-09-06	2015-09-13	2015-09-20	2015-09-27	2015-10-04	2015-10-11	2015-10-18	2015-10-25	2015-11-01	2015-11-08	2015-11-15	2015-11-22	2015-11-29	2015-12-06	2015-12-13	2015-12-20
80203_9	0.3295485548	0.3267105520	0.3158282595	0.3234460098	0.3212483227	0.3393130856	0.3854531688	0.4435855150	0.4830701990	0.5167702011	0.5437166861	0.5544771297	0.5745956472	0.5694129978	0.5675571220	0.5537918891	0.5775438292	0.5984151449	0.5992032119	0.6061077373	0.6008842162	0.5908289211	0.5800622361	0.2428415439	0.2594780326	0.2643182789	0.2592752916	0.2567400187	0.2755891638	0.2878650129	0.2936133700	0.2102562934	0.1258810620	0.1213924246	0.1347378535	0.1429833152	0.1354986472	0.1348741885	0.1531393783	0.1592450866	0.0961787658	0.0897398602	0.0843284694	0.1049712652	0.1261925378	0.1313672183	0.1621432709	0.1647439386	0.1629630966	0.1732550412	0.1869266161	0.2114796234	0.2277360495	0.2271517302	0.2242679660	0.2395740896	0.2471162336	0.2492827582	0.2719822781	0.3027388453	0.3610290417	0.4096489889	0.4400039911	0.4850498353	0.5198228231	0.5709674784	0.5821094257	0.6042256270	0.6297088265	0.6310438514	0.6333853432	0.6449882644	0.6361454810	0.6148035101	0.5888211557	0.2822740653	0.2630526551	0.2801835324	0.2560885783	0.2511600384	0.2623400262	0.2853392065	0.2903654490	0.2144606401	0.1038471024	0.1116907778	0.1294862798	0.1499136218	0.1549364626	0.1765786942	0.1841602496	0.1860952633	0.1176223797	0.1037229353	0.1137116349	0.1270236203	0.1330967173	0.1647435852	0.1850018118	0.2035538618	0.1855479585	0.1734136982	0.1738168959	0.1974335313	0.2003514341	0.2215780446	0.2554647837	0.2683326645	0.2970160033	0.3361386784	0.3624073820	0.3932474894	0.4589541469	0.5279503167	0.5790240169	0.6157455785	0.6557470986	0.6431309070	0.6332020589	0.6300131338	0.6448700854	0.6368781839	0.6171151911	0.6295264193	0.6450727582	0.6334532925	0.6044774992	0.3441611592	0.2801355677	0.2614648768	0.2457354026	0.2459621919	0.2417273543	0.2717228574	0.2585977060	0.2082053529	0.0960435410	0.1045454996	0.1117485889	0.1064467717	0.0950480050	0.0947130035	0.1037513443	0.1059265818	0.0800530746	0.0555194792	0.0640851142	0.0645468799	0.0627346858	0.0673277713	0.0826352707	0.0873425912	0.0921275573	0.0935354201	0.0996472665	0.1013677950	0.1079550960	0.1205442005	0.1068843007	0.1166209227	0.1379443833	0.1387349601	0.1340323303	0.1581847923	0.1833296887	0.2142000773	0.2537066340	0.3201136036	0.3859995646	0.4422740766	0.5151570482	0.6016711508	0.6197803020	0.6097292474	0.6351232699	0.6383162481	0.6119726726	0.6063340051	0.6226637704	0.4176980576	0.2711228047	0.3013427300	0.3275418409	0.3452835253	0.3739845668	0.3654120096	0.3443762703	0.3288120755	0.1487694936	0.1604921967	0.1647341933	0.1688171285	0.1496725827	0.1689247234	0.2081389981	0.2195167435	0.1402278702	0.0906515196	0.1048559099	0.1338808664	0.1555458329	0.1798294847	0.2039840966	0.2131571834	0.2226373660	0.2308044285	0.2257361944	0.2249922092
80203_8	0.3128571425	0.2842857114	0.3095473860	0.3168316782	0.2992503558	0.2914285745	0.3157142912	0.3170274198	0.3228200419	0.3556851276	0.3955997654	0.4265310466	0.4806547591	0.4508928571	0.4970237996	0.5833333390	0.5362512086	0.5125183931	0.5395095050	0.5657142826	0.5471428462	0.5172438664	0.5497835449	0.1929646305	0.2049062039	0.2669552671	0.3044733022	0.2539682516	0.2121948366	0.2215743469	0.2448979616	0.1958462330	0.1632653092	0.1413994176	0.1195335271	0.1399416902	0.1530612260	0.1588921291	0.1590574320	0.1516936624	0.1151816387	0.1056547623	0.1250000000	0.1488095245	0.1383928571	0.1547619051	0.1994047655	0.2291666652	0.2395833305	0.2366071429	0.2217261876	0.1979166674	0.2299644074	0.2518409342	0.2592047027	0.2395219654	0.2500000000	0.3139880938	0.3244047633	0.3080357100	0.3139880938	0.3854166652	0.4726619976	0.5169366513	0.5213549137	0.5036818641	0.5640647752	0.5419734674	0.5243004135	0.5568513104	0.6341107828	0.6297376071	0.6166180798	0.6232304318	0.6067746452	0.2636229673	0.2282768722	0.2481289996	0.2886297362	0.2813411100	0.2623906732	0.2908973098	0.3391053379	0.2891450993	0.1139971167	0.1313131335	0.1760461777	0.1760461756	0.2251082212	0.2323232357	0.2388311667	0.3233333358	0.1645021620	0.1667255674	0.2212506107	0.2559523795	0.2315752315	0.2636229630	0.2814763529	0.2813411100	0.2857142815	0.3104956278	0.3221574341	0.3294460646	0.3542274024	0.3177842583	0.3804664740	0.3527696814	0.3527696814	0.3523188361	0.4174356035	0.4606413969	0.5276967883	0.5524781261	0.6126807162	0.5994108745	0.5935198580	0.5802650707	0.6318114655	0.6740611196	0.6756259118	0.6769912669	0.6626779522	0.6086309552	0.5967261962	0.6386591537	0.5864661677	0.3789473644	0.3398496253	0.3323308315	0.3252759533	0.2948328214	0.2993920914	0.3024316047	0.2796352548	0.2021276610	0.1550151961	0.1762917936	0.1489361674	0.1791873340	0.1172932323	0.0737961925	0.1124620065	0.1306990875	0.1124620033	0.0549236850	0.0522273428	0.0660522271	0.0875576043	0.0906298012	0.1013824876	0.0768049162	0.0937019970	0.0829493073	0.1044546834	0.1136712730	0.0991952164	0.1149068294	0.0776397501	0.0605590045	0.1149068315	0.1294830676	0.1213517657	0.1336405533	0.1443932386	0.1981566804	0.2104454658	0.2165898596	0.2503506307	0.2732919199	0.3307453437	0.4549689421	0.4584585599	0.4960616997	0.5820668595	0.6063829660	0.5972644261	0.5367846446	0.5655179279	0.4039938514	0.2488479252	0.2688172076	0.3085887986	0.3624155351	0.3908948260	0.4158730209	0.4111111164	0.3911739119	0.1470889396	0.1816770179	0.2220496876	0.1987577613	0.2189440961	0.2298136630	0.2763975135	0.3198757810	0.2080745324	0.1035530610	0.1244239616	0.1582181241	0.1643625200	0.2457757294	0.3056835702	0.2949308753	0.2769318095	0.2918586816	0.3133640566	0.3425499243
80211_8	0.2113160363	0.2016255089	0.1809940594	0.1675523605	0.1613004059	0.1633809635	0.1694965469	0.1871271623	0.2297381035	0.2684078004	0.3098621879	0.3063909795	0.3332431359	0.3656159512	0.3862071889	0.3974197635	0.4164096628	0.4627811185	0.5178736108	0.5151748828	0.4957237840	0.4789356972	0.4595049322	0.1924778777	0.2101769916	0.2051200994	0.2073324919	0.2152338794	0.2025916555	0.2083612468	0.2024073494	0.1490904817	0.0942981052	0.0989254106	0.0891276853	0.0749051832	0.0726418628	0.0833228672	0.0942920223	0.0987384287	0.0476462591	0.0423514545	0.0449794105	0.0478302182	0.0471967060	0.0377777780	0.0518612782	0.0660480096	0.0531339486	0.0529180494	0.0376732065	0.0397188977	0.0544522740	0.0663036518	0.0743113394	0.0787956449	0.0725666050	0.0877212871	0.0937500011	0.1083828583	0.1005410297	0.1050793656	0.1218580987	0.1469933178	0.1736027151	0.2130865774	0.2254279362	0.2443123864	0.2707920734	0.3114171113	0.3867595792	0.4397188766	0.4560437415	0.4469433001	0.4436620772	0.1935179340	0.1796727500	0.1862806784	0.1828193835	0.1896188791	0.1740088101	0.1784925908	0.1895467894	0.1650785995	0.0912748916	0.0951334398	0.1018817670	0.1049498756	0.0889724312	0.0992100069	0.1150966925	0.1137124428	0.0638032992	0.0488639900	0.0563336446	0.0616246504	0.0557111731	0.0460209916	0.0485060683	0.0540372660	0.0643493134	0.0714285709	0.0639354092	0.0563803517	0.0559678413	0.0519480519	0.0568587530	0.0574811889	0.0647103648	0.0804192722	0.1014223876	0.1134180363	0.1286024185	0.1277814241	0.1199752646	0.1462689723	0.2393684366	0.2854057423	0.2911913267	0.3295279230	0.3516604730	0.3858998120	0.3701298705	0.3883023177	0.4153757010	0.3928571386	0.3838509321	0.2393588083	0.1793394046	0.1779503120	0.1770186339	0.1527519183	0.1391229033	0.1459214602	0.1555906194	0.1372426722	0.0591707815	0.0646334855	0.0670807447	0.0667109026	0.0601729958	0.0529945631	0.0629615672	0.0601666144	0.0376427030	0.0308546741	0.0407281696	0.0401257697	0.0404196227	0.0342400447	0.0351743286	0.0394567448	0.0465493298	0.0462263376	0.0408602149	0.0294384499	0.0370938073	0.0389101944	0.0403074215	0.0434383601	0.0308962983	0.0284490670	0.0275313554	0.0226225124	0.0259462763	0.0274725280	0.0317460328	0.0357142865	0.0518137988	0.0636217514	0.0628191972	0.0761788605	0.0863221884	0.0923431345	0.1193889976	0.1619134034	0.1870032379	0.1934912950	0.1802431622	0.1333281717	0.0914287780	0.0991508716	0.0792978225	0.0788966162	0.0965496366	0.1120902151	0.1223794680	0.1112462016	0.0623100304	0.0674552619	0.0787727577	0.0777947775	0.0599742409	0.0608748847	0.0559981455	0.0557939916	0.0475168603	0.0226704018	0.0293667787	0.0356687709	0.0243679559	0.0261845356	0.0392097261	0.0382978725	0.0313069911	0.0349544074	0.0352480342	0.0340425529
80203_3	0.2837483670	0.2765399771	0.2752293625	0.2903014421	0.2765399729	0.2726081227	0.2922673609	0.3344184671	0.3969716898	0.4555628725	0.4509545735	0.4437129668	0.4344963815	0.4805793251	0.5266622731	0.5450954608	0.5873625449	0.5998677271	0.5667989339	0.6124338678	0.5839947292	0.5426297699	0.5339038798	0.2051114014	0.2437745737	0.2326343421	0.2411533424	0.2739187436	0.2411533424	0.2437745758	0.2705763685	0.2223507081	0.1584415585	0.1448051940	0.1461038973	0.1720779219	0.1780377179	0.1588723681	0.1687136441	0.1628959328	0.0833872046	0.0820943788	0.0894781681	0.0922077937	0.1318181806	0.1318181849	0.1303089612	0.1559034586	0.1637312472	0.1523513028	0.1499999996	0.1590909085	0.1883116897	0.1909090919	0.1932277786	0.1996086112	0.2146118709	0.2217873463	0.2459230274	0.2322243963	0.2485322888	0.2981082840	0.3428571437	0.3762120306	0.3949579895	0.4473173916	0.4983839861	0.5563223362	0.5913770965	0.6132561054	0.6038402319	0.6124279329	0.5906470333	0.5778347254	0.5451633590	0.2844330562	0.2727246710	0.2796547966	0.3038533798	0.2806573957	0.2523725224	0.2838095299	0.2910689712	0.2541087259	0.1490056110	0.1561314804	0.1788874822	0.2016434861	0.2016434882	0.1845287276	0.2063492068	0.2539682537	0.1473015877	0.1555780311	0.1894969302	0.2083071130	0.2218790374	0.2249373453	0.2637844597	0.2944862161	0.2646042428	0.3184531927	0.3626202260	0.3705684883	0.3865914771	0.3718299057	0.3442416532	0.3786227661	0.3943283345	0.4046570190	0.4657017078	0.4896161173	0.5271529300	0.5581542339	0.5960809163	0.5897597926	0.6270543677	0.6340075902	0.6283185908	0.6055625847	0.6169405750	0.6485461422	0.6427290610	0.6125666584	0.5949538010	0.5613593544	0.5670232773	0.3461351586	0.2557704278	0.2420461604	0.2301933872	0.2607610673	0.2623766448	0.2554112588	0.2339901477	0.2016533156	0.0852237887	0.1042305338	0.1052294980	0.0935960593	0.0806650253	0.0911330049	0.0706649449	0.0807453415	0.0521985340	0.0421257831	0.0464036997	0.0466543707	0.0499064252	0.0436681222	0.0361821585	0.0411728014	0.0386774793	0.0454392577	0.0645962714	0.0686456401	0.0551907718	0.0832298121	0.0763975158	0.0759743942	0.0691014118	0.0555208980	0.0561830343	0.0555208980	0.0804741117	0.0998128514	0.1110417960	0.1553337489	0.1752963194	0.1892695725	0.1936090227	0.2206259029	0.2749683921	0.3495575190	0.4342604280	0.5335019061	0.5638432418	0.5505689042	0.5151706679	0.3407079535	0.2111251588	0.2284674793	0.2458912730	0.2612290212	0.3299620662	0.3672566414	0.3768310675	0.3341836759	0.1249999979	0.1345663262	0.1441326535	0.1739269687	0.1889814224	0.2040816311	0.2267191133	0.2699114978	0.2193426043	0.1371681403	0.1106194705	0.1448954929	0.1623662646	0.1667715545	0.1715715506	0.2142857143	0.2393483732	0.2506265704	0.2466960358	0.2127123965
80203_2	0.3575837740	0.3686066994	0.3337742559	0.3082289483	0.3260625260	0.3550035145	0.3995278393	0.4487906311	0.5048500896	0.5420105798	0.5301098994	0.5312675749	0.5235191584	0.5288819926	0.5627011572	0.5869281973	0.5847939593	0.5649153164	0.5989539283	0.6026928936	0.5729296463	0.5540931906	0.5263062460	0.2024262377	0.2488984955	0.2700348496	0.2752613255	0.2501025540	0.2289209302	0.2623617330	0.2673093804	0.1669588089	0.0922134944	0.0934906070	0.0987386778	0.0846492776	0.0866724742	0.0859918584	0.1075353591	0.1104294477	0.0525854517	0.0593587288	0.0626102292	0.0721608677	0.0775422294	0.0832204734	0.0973020781	0.1095829638	0.1124893906	0.1246150828	0.1297312922	0.1334813088	0.1362210108	0.1815384605	0.1775136505	0.1825380921	0.2295454102	0.2368238441	0.2430313549	0.2264355528	0.2459623196	0.2970383295	0.3144576635	0.3525888835	0.4544178162	0.5246020598	0.5696828450	0.6055045809	0.6124945368	0.6224286897	0.6428288136	0.6218229617	0.6017528517	0.5928782395	0.5505324262	0.2850603163	0.2740591935	0.3134065952	0.3058423741	0.2794681873	0.2800664774	0.3024175763	0.3009718060	0.2373273628	0.1577107906	0.1691392149	0.2040345477	0.2106171783	0.1874229780	0.1909195525	0.1943715300	0.2429060233	0.1707121879	0.1286145874	0.1379228096	0.1847208632	0.1974365285	0.2310051003	0.2478588670	0.2439117389	0.2412318247	0.2497796799	0.2405335648	0.2331203840	0.2727941743	0.3273559468	0.3299192871	0.3321961633	0.3529292388	0.3932823113	0.4433457766	0.5017006951	0.5477453726	0.5841458440	0.5776680538	0.6013620666	0.6061890721	0.6036531840	0.6050170064	0.5884672744	0.5799192786	0.5768052084	0.6163798571	0.6383526240	0.5987166166	0.5853608251	0.5403958900	0.3369759598	0.2968806497	0.2779922741	0.2543972560	0.2496782456	0.2516100428	0.2805662879	0.2576096782	0.2429476572	0.1184313670	0.1253207869	0.1074626882	0.1019189773	0.0994037517	0.1034054171	0.1283582140	0.1113006409	0.0737703027	0.0725678259	0.0809313942	0.0720355894	0.0659854864	0.0608622144	0.0803043097	0.0811834814	0.0765658330	0.0731492894	0.0679837529	0.0961557169	0.1365360330	0.1487568489	0.1364335109	0.1293721039	0.1058952361	0.1115819737	0.1100909987	0.1622153201	0.2222190329	0.2477291503	0.2680758919	0.3091011303	0.3298746688	0.3540191608	0.4373202068	0.5360327576	0.6122741273	0.6298248087	0.6190073320	0.5878634623	0.5710071496	0.5870967082	0.5895826476	0.4042446400	0.2653666777	0.3042429004	0.3295068060	0.3496159613	0.3481567545	0.3442401460	0.3310569142	0.3418367420	0.1632653092	0.1830098523	0.1934523817	0.1764455778	0.1575537260	0.1563569967	0.1881989475	0.2061166487	0.1427890158	0.1048466851	0.1419516355	0.1533294384	0.1359396119	0.1347643754	0.1792054091	0.2409787029	0.2480100542	0.2381428842	0.2244497474	0.2324628362
80203_1	0.3202075788	0.3332244413	0.3117348552	0.2921471723	0.3104584132	0.3036945249	0.3427358227	0.3842887453	0.4082499274	0.4525499557	0.4878934622	0.4746018648	0.4826285286	0.5152803574	0.5016611389	0.5315614598	0.5489048788	0.5810729436	0.5867992895	0.5855937430	0.5729054213	0.5572633999	0.5375108549	0.2278481041	0.2587373491	0.2753416215	0.3086680770	0.2990865069	0.2701149923	0.2662293102	0.2694394248	0.2121931442	0.1261572029	0.1249200766	0.1219959568	0.1211297161	0.1222486602	0.1185882102	0.1337964364	0.1313050634	0.0884929033	0.0942313501	0.0977390291	0.1045810708	0.1174004621	0.1172943041	0.1246197766	0.1266165418	0.1115789477	0.1196619698	0.1345166734	0.1224060144	0.1726315788	0.1822556385	0.1554887231	0.1458583495	0.1422992413	0.1606116167	0.1803721530	0.1941776744	0.2289915979	0.2728538002	0.2981406408	0.3198562477	0.3684075943	0.4294661411	0.4912018989	0.5507177029	0.5596238460	0.5855166912	0.6235428538	0.6221333402	0.6041666610	0.6044642925	0.5821428554	0.3049803248	0.2634263315	0.2827421640	0.2982874683	0.2879955045	0.3029215293	0.2945690623	0.2948642288	0.2559031844	0.1307556076	0.1475796912	0.1465286102	0.1561173179	0.1626688604	0.1791792980	0.1874225949	0.2085384407	0.1251655274	0.1093657389	0.1229994116	0.1395969242	0.1603438109	0.1821536102	0.1922177332	0.2335506848	0.2187314779	0.2280714789	0.2203346214	0.2453222509	0.2668906599	0.2598752614	0.2663125353	0.2738342753	0.3082863050	0.3822393801	0.4354024359	0.4364098992	0.4817554312	0.5152955183	0.5540825129	0.5941460729	0.6267798117	0.6433007973	0.6437004464	0.6282165136	0.6248524189	0.6092089500	0.6251475726	0.6432989665	0.6164948429	0.5932186416	0.5882179737	0.3422680412	0.2799419420	0.2686876271	0.2729697824	0.2631891072	0.2528156574	0.2458595229	0.2410529405	0.2221537051	0.0981958008	0.1091393083	0.1003883066	0.0951393023	0.0924718454	0.1052459383	0.1132187332	0.1142729510	0.0759020618	0.0672791967	0.0648884864	0.0601659763	0.0670222470	0.0714513734	0.0841928082	0.0869693288	0.0858813471	0.0927971240	0.0858603099	0.0798930803	0.0972654883	0.1049340495	0.1131571137	0.1193559159	0.1374359663	0.1559105090	0.1436238693	0.1511190236	0.1449318379	0.1695317179	0.2039687272	0.2561372327	0.3234702434	0.3807556076	0.4533648150	0.5026643361	0.5296870470	0.5504722595	0.5775341477	0.6044766818	0.6208029560	0.6057833007	0.5861843143	0.4140786741	0.2990515828	0.3172334858	0.3263417823	0.3252540401	0.3566992070	0.3774031358	0.3670982250	0.3622226417	0.1667650555	0.1780330539	0.1623779961	0.1608991431	0.1641577163	0.1919550470	0.2028414841	0.2129547447	0.1570579122	0.1146705704	0.1336115194	0.1494887045	0.1599059360	0.1751910640	0.2183858518	0.2477954115	0.2474356805	0.2580834755	0.2620596204	0.2715306963
80203_7	0.3772321429	0.3437500000	0.3683035714	0.3370535714	0.3482142857	0.3849479726	0.3984375000	0.4609375000	0.5010122572	0.5489773665	0.5770089286	0.5312500000	0.5334821429	0.5792410714	0.6004464286	0.6216517857	0.6134614093	0.6029246449	0.6422947049	0.6006749187	0.6287963986	0.5995500684	0.5905511890	0.2539721600	0.2555803571	0.2410714286	0.2555803571	0.3085115637	0.3521594661	0.3366555955	0.3078626820	0.2325581355	0.1269725923	0.1305803571	0.1573660714	0.1138392857	0.0926339286	0.0814732143	0.1037946429	0.1283482143	0.0993303571	0.1144720209	0.1124859420	0.0854893146	0.0798650182	0.0877390334	0.0899887532	0.1034870648	0.1046119247	0.1374113985	0.1768707527	0.2029478486	0.1995464883	0.1859410469	0.1428571492	0.1938775544	0.2653061343	0.2750567006	0.3051428539	0.3074285729	0.2811428564	0.2982857142	0.2917695897	0.3928571343	0.5560092160	0.5840000170	0.6308571526	0.6400000027	0.6205714175	0.6205714260	0.6342857139	0.6674285786	0.6379229086	0.5918367420	0.6065759744	0.3367347036	0.3072562473	0.3063854958	0.3140589680	0.2482993241	0.2505669019	0.2981859531	0.3159365122	0.2594285703	0.1017142864	0.1371428562	0.1931428590	0.1908571422	0.1428571418	0.1599999986	0.1920000017	0.2114285742	0.1268571456	0.1337142863	0.1142857160	0.1120000013	0.1540368646	0.1463133640	0.1428571418	0.1843317960	0.2499999957	0.2534562200	0.2595444087	0.2729384473	0.2659698086	0.2566782790	0.2958019546	0.3168202809	0.3652073741	0.3675115194	0.4078341041	0.5195852433	0.5794930884	0.5679723535	0.5524802378	0.6132404208	0.6271776983	0.6318234631	0.6120789817	0.6118448206	0.6440092240	0.6232718910	0.6462571536	0.6167247381	0.5981417043	0.6120789732	0.6430665851	0.3914053398	0.3116086934	0.2891705121	0.2799539183	0.2396313335	0.2580645212	0.2707373330	0.2442396304	0.1970046067	0.0806451589	0.1094470013	0.1198156657	0.1158433173	0.0925714288	0.0925714288	0.1165714296	0.1497142826	0.1108571408	0.1033832218	0.1213151962	0.1315192793	0.1099773252	0.0995589846	0.0952380970	0.1014784596	0.0879092972	0.1108571440	0.1051428573	0.1177142869	0.1554285714	0.1668571404	0.1405714282	0.1691428551	0.1908571443	0.1771428564	0.2114285742	0.2308571466	0.2640000071	0.2799999969	0.2959999996	0.3908571473	0.4811428615	0.4925714263	0.5565714325	0.6278801816	0.6232718910	0.6543778692	0.7108294879	0.6658986211	0.6624423947	0.6728110484	0.6198156731	0.3640553015	0.2407834125	0.2569124464	0.2885710512	0.3317972379	0.3559907845	0.3771027667	0.3426248516	0.3054587628	0.1149825752	0.1450114229	0.1532258051	0.1578340999	0.1280113139	0.1555299514	0.1629769568	0.1554285692	0.1405714293	0.0845714297	0.0857142849	0.0982857155	0.0994285718	0.1062857147	0.0992925178	0.1142857149	0.1227557627	0.1589861725	0.1624423936	0.1854838708
80203_6	0.3474026024	0.3701298705	0.3587662322	0.3251669705	0.3384740267	0.3595779240	0.3871196636	0.3885714327	0.4253061243	0.4714144979	0.4620408203	0.4612244921	0.5061224656	0.5559183785	0.6036966613	0.5918274607	0.5444898180	0.5583673545	0.6399999942	0.6225753341	0.5924132381	0.5334947535	0.5415657844	0.2534301856	0.2678571429	0.2694805222	0.2467532477	0.2597402590	0.2719155827	0.2698611426	0.2671509300	0.2009685210	0.0952380949	0.0766747365	0.1008878116	0.1073446327	0.1089588372	0.1113801460	0.0984665038	0.1097659384	0.0791694187	0.0917207790	0.1071428561	0.1163190614	0.1242937861	0.1428571429	0.1550737407	0.1323051932	0.1330114082	0.1534090915	0.1534732899	0.1735270407	0.1999891187	0.2054574617	0.2199036926	0.1974317793	0.2383627615	0.2544141241	0.2544141241	0.2560192602	0.2752808928	0.3210272874	0.3868378784	0.4550561862	0.4916694292	0.5810593707	0.5510197537	0.5433359061	0.6103896073	0.5965909106	0.5746753216	0.5959183744	0.5516631433	0.5722495999	0.5973297017	0.2819646043	0.2524916955	0.2757475121	0.2657807363	0.2682724254	0.2707641210	0.2814643213	0.3408521286	0.2673350083	0.1253132831	0.1228070174	0.1604009994	0.1879699230	0.2005012482	0.2372598158	0.2389306575	0.2821345968	0.1561461836	0.1218913836	0.1288191559	0.1403798504	0.1998348470	0.2287365815	0.2080924852	0.2411230377	0.2336911602	0.2436003281	0.2077948259	0.2774086424	0.3463455183	0.3064784067	0.3397009969	0.3463455183	0.3289036538	0.3922378208	0.4393063571	0.4636423843	0.5157807384	0.5672757455	0.5999702300	0.6021594575	0.6229235870	0.5913621102	0.5639966897	0.5714285544	0.6117757814	0.6008247903	0.6063122920	0.6063122834	0.5631709439	0.5194054501	0.5276630861	0.3292589251	0.2543956808	0.2535456866	0.2284053181	0.2277398918	0.2063492026	0.2050616720	0.2034883712	0.1822921676	0.1156069338	0.1141570477	0.1088039864	0.1010072391	0.0694649810	0.0830564786	0.0942423897	0.0994152054	0.0944616454	0.0584795326	0.0523255824	0.0747508316	0.0847904650	0.0843776113	0.0885547208	0.1244778601	0.1127819557	0.1056517267	0.1169590631	0.1386800313	0.1470342513	0.1378446094	0.1512113597	0.1537176243	0.1445279856	0.1687552184	0.2068300567	0.2556390975	0.3065998299	0.3433583975	0.3996085141	0.4401993368	0.4534883712	0.4875415223	0.5485280326	0.6036333442	0.6044591154	0.5747316309	0.5747316224	0.5582163419	0.5810719728	0.5599343096	0.5517241359	0.3790255913	0.2914946250	0.2865400442	0.3402146952	0.3517753950	0.3600330310	0.4095788598	0.3739855886	0.3399014771	0.1713365018	0.2044572255	0.1899256791	0.1824938038	0.1905642088	0.2069366681	0.2044334944	0.2039636650	0.1725846412	0.1354252707	0.1519405437	0.1774480066	0.2358804026	0.2576719224	0.2700247722	0.2526837268	0.2725020647	0.2799339358	0.2691990052	0.3303487386
